1507062773,343.995433807373,369.155251026154,5.63926935195923,89.7945206165314
1507063723,6.67808222770691,127.910959005356,320.034246683121,430.99315071106
1507327543,19.7146117687225,40.8105022907257,95.3082191944122,108.618721485138
1507327653,182.910959005356,207.363013744354,13.664383649826,143.595890522003
1507327953,288.904109477997,346.438356161118,64.5205478668213,136.849315166473
1507329153,1.1986300945282,16.609589099884,89.8972601890564,147.089040994644
1507330463,108.184931516647,127.477169036865,2.2260274887085,49.1210045814514
1507850273,0.513698577880859,2.36301374435425,21.8835616111755,85.7876713275909
1507850783,172.842465639114,205.924657583237,3.59589052200317,109.554794549942
1507851353,1.88356161117554,32.271689414978,73.9611871242523,107.865296840668
1508041753,2.81963467597961,47.9337899684906,135.125570774078,187.18036532402
1508045433,172.294520616531,248.116438388824,4.62328767776489,85.9931507110596
1508045923,1.51826477050781,38.8242008686066,93.0479452610016,186.312785387039
1508051943,1.27853870391846,27.5799086093903,93.3333332538605,157.260273933411
1508052233,102.842465639114,126.586757898331,2.52283096313477,39.0296802520752
1508117453,279.92009139061,303.984018325806,4.60045671463013,122.796803712845
1508288953,7.70547938346863,45.3082191944122,190.787671327591,265.99315071106
1508310983,1.54109597206116,22.7739725112915,74.4863014221191,146.74657535553
1508319153,138.264840126038,155.433789968491,1.27853870391846,93.3333332538605
1508330773,2.31735157966614,10.9246575832367,147.317351579666,281.723744392395
1508374563,2.88812780380249,38.0479452610016,71.7009131908417,108.618721485138
1508540973,1.25570774078369,17.0091323852539,66.0958905220032,96.4611871242523
1508541073,170.684931516647,233.150684833527,30.9589040279388,132.328767061234
1508621343,118.972602844238,175.273972511292,4.31506848335266,67.6027398109436
1508622033,2.37442922592163,50.9589040279388,101.369863033295,153.607306003571
1508622523,110.433789968491,136.004566192627,3.0365297794342,84.5433790683746
1508623203,1.25570774078369,11.9863014221191,60.3881278038025,96.9178082942963
1508624203,1.11872148513794,11.6666667461395,62.4885845184326,135.684931516647
1509337443,2.07762551307678,18.059360742569,89.3378994464874,134.406392812729
1509338283,116.50684928894,134.726027488708,2.71689486503601,42.6712329387665
1509340093,121.940639257431,134.086757898331,2.3972601890564,19.9771690368652
1509343703,1.84931516647339,14.5890409946442,108.287671327591,171.575342416763
1509352443,1.71232867240906,16.2328767776489,36.6438355445862,58.835616350174
1509596783,1.67808222770691,15.4223744869232,35.2397260665894,65.6050229072571
1510592563,32.1232876777649,61.2100455760956,100.525114059448,135.045662164688
1510835663,120.034246683121,144.349315166473,3.93835616111755,62.5
1510835943,1.78082180023193,17.6712329387665,75.2054793834686,115.75342464447
1510923813,0.799086809158325,6.7351598739624,38.4703197479248,67.4657533168793
1510924013,82.0662100315094,95.1255707740784,28.3447489738464,69.0068492889404
1511328123,8.04794526100159,30.5821917057037,164.714611768723,444.783105134964
1511328763,164.452054738998,194.178082227707,353.356164455414,402.260273933411
1511413283,74.6461186408997,78.504566192627,9.34931516647339,64.8515982627869
1511413413,155.799086809158,157.990867614746,22.4657533168793,133.515981674194
1511413573,1.50684928894043,8.35616445541382,66.9863014221191,83.9726028442383
1511413693,20.3424656391144,38.4246575832367,94.7260274887085,164.178082227707
